x,y,z,w
179.619,63.1175,148.422,0.240355
843.103,-276.978,-898.677,0.257933
181.773,59.5149,149.991,1.04314
-43.9645,106.65,26.8474,0.274444
186.827,61.7103,163.045,0.942616
184.136,61.9347,150.89,0.987997
185.049,71.6118,144.771,0.424137
-1789.62,-139.872,-1042.66,0.854173
1538.09,446.396,-116.252,0.78572
392.051,-115.683,-230.349,0.651073
181.553,62.1992,151.606,0.93874
183.167,65.6557,145.65,0.342347
188.93,66.2644,144.021,0.333741
192.295,61.2768,131.709,1.06573
-2411.76,387.235,721.876,1.01137
186.622,65.8328,150.627,0.246001
183.77,63.5788,145.164,0.777816
184.303,62.8293,155.848,0.833634
555.756,368.793,-299.929,0.505957
179.124,67.158,155.545,0.667797
176.796,63.4044,150.141,0.560921
1208.5,34.5059,462.538,0.964742
-873.668,985.59,229.977,0.350923
182.041,60.0121,134.395,0.931141
180.446,64.8191,146.065,1.00307
-176.409,-419.225,640.166,0.502173
175.346,81.7287,152.018,0.164089
1902.83,205.398,193.723,0.205075
-813.548,-702.983,-896.017,0.926167
198.137,-274.832,-150.164,0.147243
124.395,42.1144,165.653,0.877703
180.461,64.0839,145.76,0.129481
98.1724,49.6729,30.2108,0.279083
1677.62,-461.187,578.264,0.884478
-1025.78,-974.053,-187.394,0.363497
178.95,63.4982,155.646,0.439854
845.373,-531.12,694.855,0.762709
160.247,146.628,-838.4,0.606607
-707.973,393.877,650.077,1.05773
182.309,66.7821,156.342,0.592355
-890.761,332.262,1386.13,0.454747
-220.119,310.721,320.898,0.739576
185.223,66.3835,148.921,0.585946
181.953,66.628,141.014,0.388919
182.026,59.2402,153.641,0.435032
876.135,-4211.98,2148.64,0.867541
180.837,69.3437,147.787,0.388278
187.734,64.8735,150.005,0.602182
-1033.15,45.5365,1704.3,0.41019
178.107,66.8589,157.582,0.357759
52.3574,-749.956,313.59,0.344301
914.86,478.171,2.63453,0.600412
269.509,-33.0378,718.644,0.338899
-689.584,-576.123,-565.293,0.985891
185.309,68.0214,141.789,0.397983
501.877,-494.359,-468.698,0.972677
188.178,66.4403,143.601,1.05682
181.062,63.0956,149.079,0.560555
178.697,59.8236,127.951,0.182766
-39.3974,-5.32233,163.353,0.153652
1215.58,-351.416,-700.402,0.901386
176.677,63.0913,145.531,0.548805
179.524,68.7681,145.843,0.646617
-664.825,-188.083,-742.885,1.04882
18.5826,748.992,-94.1848,0.337159
184.121,67.4431,150.831,0.700757
-415.831,-599.997,200.68,0.67683
1224.84,-1182.97,225.975,0.659252
179.689,55.8138,162.197,0.580606
444.172,1402.47,-1050.56,0.674755
182.129,67.6462,138.275,0.725263
-204.513,906.886,-748.073,0.7068
-155.913,918.14,-845.907,0.225156
-458.886,1054.1,902.416,0.662365
385.448,493.166,-227.936,0.43314
184.325,62.3961,145.199,0.259032
181.385,68.2053,154.235,0.866198
528.619,-829.492,893.255,1.01339
178.177,60.7396,147.37,0.256224
-571.896,456.679,316.098,0.354128
-125.1,648.308,127.622,0.725965
1233.39,518.89,297.422,0.860704
182.78,41.4512,136.527,1.08965
-21.2787,147.455,-109.587,0.626109
50.3345,19.8679,123.052,0.278808
-472.97,53.0386,729.65,0.745558
192.424,70.7714,145.763,0.893085
-300.867,-275.782,76.7399,0.929554
198.011,-438.278,582.105,0.875933
179.182,62.2308,146.666,0.242247
830.44,-590.195,1665.64,0.315522
235.346,11.6125,-16.5363,0.964834
179.539,62.8999,148.958,0.370486
210.215,-88.7518,139.555,0.583444
181.009,60.7343,139.572,0.320588
180.044,65.2516,150.343,0.902973
180.359,66.5065,143.771,0.742659
177.708,63.9799,162.935,0.284851
182.336,64.2266,150.293,0.811234
106.152,7.00404,209.209,1.01076
141.223,140.519,-68.6997,0.7245
184.158,68.6593,145.052,0.770522
50.4095,-110.858,91.6622,0.254881
-147.567,-9.90458,-833.343,0.275634
269.409,150.843,576.12,0.425053
180.729,62.4554,159.578,0.997549
487.791,-74.415,249.648,0.308441
181.008,64.9692,143.956,1.03078
-819.238,614.502,698.222,0.955342
10.5162,11.7612,41.1583,1.08135
25.9565,-570.935,-322.716,0.443272
-508.918,2.19184,695.509,0.580026
182.097,62.7569,145.971,1.05325
147.233,63.2105,209.642,0.920551
184.223,66.5523,143.073,0.570138
185.942,66.5276,142.044,0.822953
-235.228,-244.963,616.827,0.708722
79.4129,-188.504,858.382,0.821915
-577.056,262.626,208.036,0.664287
-210.966,137.037,1988.23,0.87987
127.188,26.1001,97.8634,0.788589
-529.876,627.968,-489.555,0.125422
-206.01,-211.506,1250.84,0.390445
-612.799,673.349,647.278,0.716657
185.711,65.4045,137.605,0.661663
192.359,11.2318,247.56,0.829331
185.636,66.5063,151.463,0.727766
-414.365,-50.5155,-328.364,0.770095
-79.8658,1154.83,764.084,0.823747
183.108,65.2641,142.94,0.214963
-151.349,-484.804,492.473,0.594827
184.228,70.9565,152.056,0.572488
185.501,75.7631,170.408,0.522468
39.9876,-27.8237,-186.567,0.47199
109.368,-38.7043,328.092,0.474737
423.438,142.732,562.394,0.376955
85.4726,411.06,-441.279,0.38254
-703.813,100.82,584.758,0.323212
-138.487,179.724,109.538,1.04003
461.127,-803.707,-159.018,0.782272
153.881,64.9392,167.381,1.03057
182.872,55.5615,138.024,0.649608
73.5399,-83.1212,1345.77,0.777572
180.646,68.1099,148.125,0.357912
181.853,64.8454,139.048,0.720136
-584.84,243.237,-549.883,0.115412
27.2278,94.1006,35.6279,0.613871
189.32,73.2143,156.027,0.269103
-5.53684,17.1244,89.9189,0.956777
186.127,63.646,150.002,0.793075
-164.942,340.826,-289.509,0.539802
1074.26,-195.501,-1885.34,0.901721
334.519,-100.993,618.359,0.122889
180.935,64.6413,149.161,0.788162
183.84,62.1525,142.99,0.235655
-1520.03,1006.93,-542.485,0.487341
183.536,64.782,160.492,0.103021
-382.951,131.502,1307.17,0.864519
172.275,61.7979,160.434,0.69624
181.732,65.6569,150.316,0.728315
178.724,65.7686,141.666,0.908496
183.814,69.0605,151.393,1.06918
182.837,65.4017,149.493,0.855791
214.577,9.6556,744.747,0.422581
-968.944,2215.7,11.1105,0.302612
190.631,82.4085,156.882,0.357363
182.975,64.2015,152.571,0.212949
-277.45,-9.69312,-130.013,1.08892
138.751,210.798,457.448,0.425724
184.364,66.6778,146.638,0.217496
179.808,65.3953,152.733,0.455907
190.691,44.001,101.042,0.591684
179.044,65.117,154.786,0.420048
278.551,331.325,-591.404,0.296265
190.387,54.0904,141.317,1.08727
179.548,67.5176,148.505,0.766005
954.037,32.0452,-492.508,1.0548
-582.583,-101.702,646.12,1.02349
179.072,62.0755,158.391,1.04903
-262.326,92.1466,-201.48,1.04272
584.177,400.376,-1425.34,0.351076
181.01,63.7883,153.771,0.23715
182.832,66.7696,149.49,0.347688
-300.815,-107.534,885.027,1.0733
178.711,72.9304,138.87,0.206998
179.437,65.9668,146.938,0.808579
-63.6501,-539.404,173.188,0.679272
185.054,65.234,145.934,0.354982
178.734,73.7846,130.234,1.0227
-25.9928,-398.854,478.774,0.26715
182.2,66.8754,150.477,1.05416
-122.874,62.3273,265.294,0.85576
214.41,-677.559,292.693,0.325043
182.707,66.853,150.687,0.425602
-290.908,-530.369,696.723,0.422153
184.841,65.9796,147.95,0.639171
178.142,64.2165,161.944,0.39313
187.638,68.8392,142.287,1.00472
222.025,166.108,-98.9716,0.297607
-1284.58,-831.163,1232.92,0.489599
-1708.26,392.503,-157.366,0.8828
187.94,68.9377,146.262,0.258574
155.929,62.3538,113.393,0.38428
162.083,74.2026,144.32,0.537086
183.142,67.3462,138.101,0.451909
186.732,66.8917,152.202,0.599466
179.502,62.9773,150.673,0.200406
187.007,62.8503,144.478,0.882342
179.576,63.3757,152.259,0.385318
-356.582,-282.485,-69.5231,0.222806
181.951,62.6041,146.463,0.703656
757.39,967.505,420.313,0.221799
186.372,65.7365,153.622,0.219785
22.3251,330.829,-17.2319,0.732313
185.492,63.5608,151.65,0.916157
501.442,154.007,450.275,0.472662
35.39,8.98555,58.279,0.369051
177.51,66.3313,156.151,0.764815
180.979,63.9147,150.55,0.549446
174.152,73.1627,157.872,0.397708
184.655,65.1107,145.699,0.748762
187.412,66.8478,143.346,0.615427
-123.837,-94.5229,691.627,0.629618
583.763,436.146,146.797,0.230528
181.752,55.5398,138.942,0.401584
195.511,64.3524,124.366,0.862383
183.757,63.205,155.915,0.122095
180.314,57.5641,149.533,0.300354
130.515,48.5427,43.9694,0.122065
627.749,-463.937,-275.996,0.992209
270.014,26.8454,-281.159,0.556862
-23.7745,-190.262,-349.846,0.657176
-751.475,-142.186,522.401,1.08184
1453.75,-518.913,656.626,1.02456
190.799,57.3144,139.461,0.65327
184.609,67.2513,153.251,0.696637
415.177,2164.08,779.529,0.454259
180.964,64.9778,144.683,0.137294
-1367.29,56.2487,854.209,0.945241
184.022,65.1284,150.021,0.78511
181.828,66.1958,144.316,1.03988
-12.8272,116.24,49.708,0.291565
182.041,65.5734,144.48,0.405948
-1870.03,225.268,1721.82,0.884631
185.516,63.5713,128.305,0.89104
181.957,66.4447,147.968,0.856645
183.308,65.4632,161.353,1.07327
178.085,63.9447,148.535,0.177944
120.082,113.965,199.156,0.937123
-891.249,229.853,811.204,0.235014
184.407,66.1627,145.125,0.674297
182.789,64.4626,151.808,0.693646
-1288.56,-210.446,1265.32,0.609415
-500.556,787.08,-768.978,0.487371
1023.97,-2163.87,-628.67,0.250761
-225.639,960.334,201.698,0.930805
178.844,64.7948,134.89,0.466161
-68.2106,8.18904,278.053,0.957662
185.186,72.6392,136.788,0.783767
-643.699,-397.932,-673.488,0.484289
-1817.15,-356.686,539.314,0.817643
181.701,61.8155,140.9,0.897937
178.027,61.3645,144.116,0.818833
178.242,65.2704,155.914,0.669781
-650.774,229.278,646.422,0.350923
-426.869,280.832,553.669,1.09353
2351.15,6031.59,-6723.45,1.09103
339.484,394.841,-532.221,0.148433
-1896.51,1465.02,-66.0556,0.755232
180.015,59.5688,148.26,0.487921
188.352,73.7362,143.09,0.149745
175.585,69.7452,146.144,0.552376
182.811,63.3672,149.059,0.346529
-1437.13,1266.56,-2615.15,0.807877
181.885,65.3144,156.572,0.983999
648.528,144.101,547.292,0.109186
182.681,65.7476,150.496,0.692914
-694.406,-372.089,-554.012,0.18826
284.312,1057.78,1151.45,0.647105
178.14,65.6048,153.864,0.267333
139.914,42.883,130.714,0.239317
176.99,54.9227,159.624,0.797287
179.739,64.3623,147.081,0.881945
182.807,60.9044,153.102,0.320862
11.4032,494.488,2593.11,0.932728
182.461,63.6662,154.866,0.461187
174.837,62.6121,164.641,0.745711
258.595,517.777,119.693,1.03466
182.703,56.1889,138.504,0.846971
233.81,131.502,866.98,0.289489
-492.916,1894.7,1403.52,0.235228
189.757,60.502,149.705,0.269073
-753.643,857.982,-753.499,0.807907
1316.71,502.414,-684.699,0.299988
759.983,678.901,146.916,0.91164
-332.638,-663.102,575.9,0.605478
-673.873,-107.2,-408.335,1.0183
176.81,62.7822,145.887,1.0436
-702.089,999.989,-927.019,0.525581
-220.838,1744.04,-633.897,0.970693
216.73,71.2081,46.487,0.682934
-49.2516,49.3009,69.016,0.229429
183.197,61.3602,152.097,0.642161
82.0698,-242.691,-639.569,0.262297
328.347,152.517,-98.3246,0.633464
181.66,66.9067,146.172,0.349825
182.849,66.6191,151.857,0.265929
-167.653,-231.36,-106.947,0.973745
40.7551,-191.079,169.962,0.953572
-803.025,1018.96,-1000.01,0.305329
156.652,57.8239,170.426,0.465886
181.829,61.6068,139.669,0.818925
766.52,93.9078,-210.177,0.60383
181.334,64.9652,143.763,1.02975
180.034,63.9968,139.041,1.00051
59.8912,53.2286,134.814,0.357576
173.224,47.7285,157.391,1.04684
203.331,126.323,537.303,0.114924
214.378,161.597,-1316.33,0.942616
-396.901,488.632,-69.6054,0.620219
185.604,101.401,-30.7502,0.872057
185.106,68.3162,147.904,0.4361
172.966,69.0377,158.833,0.304657
183.384,63.6878,148.583,0.732862
72.5422,-356.967,-232.894,0.420963
-243.581,43.783,39.7322,0.776595
365.966,2087.16,-210.954,0.663402
90.7062,55.0933,76.9737,0.542427
-45.129,138.438,261.213,0.411991
195.627,73.0682,149.134,0.452947
-91.9554,249.256,325.741,0.785141
183.745,66.2281,147.79,0.241392
-158.753,-430.514,-99.363,0.565468
183.207,63.7505,148.06,0.939961
-272.947,346.852,-560.787,0.250578
181.929,62.5634,150.012,0.993063
180.47,59.3413,164.037,0.228758
181.957,68.0971,151.262,0.495581
-4776.35,1196.03,3340.56,1.07992
-128.693,112.526,119.239,0.556282
178.008,59.1537,149.092,1.00112
-1257.98,-145.592,-198.886,0.785995
1037.39,-584.434,-99.5727,0.357698
181.008,69.9292,169.076,0.910785
175.157,34.4826,100.709,0.358766
1039.33,-280.792,-168.98,0.510504
-232.331,105.631,127.924,0.85808
185.487,58.5215,146.001,0.881884
-263.442,283.857,324.111,0.279876
262.595,-70.7195,197.222,1.02679
187.152,75.8197,163.42,0.669567
66.6161,-16.7138,148.36,0.765609
235.674,129.475,-251.977,0.869616
-826.977,-568.977,116.917,0.975546
600.408,377.668,675.539,0.820176
189.428,262.605,-239.79,0.953755
180.758,63.3497,144.331,0.985037
709.819,1216.14,896.224,0.905811
1194.04,536.332,-832.901,0.902271
184.473,63.0241,150.838,0.558754
184.335,63.5792,143.445,0.860186
282.778,-661.154,60.5624,0.899707
181.33,68.5731,152.248,0.697827
178.648,60.5092,151.75,1.03878
75.1756,-103.199,111.676,0.731031
709.535,532.991,45.2292,0.197629
693.538,1489.77,-571.882,0.803116
147.735,-53.7306,234.957,0.822678
-237.149,182.475,126.444,0.460576
288.775,785.13,-263.142,0.823258
731.969,944.179,751.386,0.253966
-579.078,-493.799,-816.499,0.935048
501.194,-179.433,-161.737,0.163662
180.785,61.612,165.945,0.20828
186.466,64.7072,150.398,0.15063
926.797,1905.47,543.682,0.621104
-535.518,-303.804,1041.87,0.832231
182.804,66.863,149.334,0.817765
186.884,59.8849,143.902,0.282836
181.81,65.8514,152.176,0.971883
183.211,65.9571,147.893,0.959981
1103.45,412.383,-1263.31,0.774856
185.381,64.1465,143.245,0.754714
186.045,68.1692,152.369,0.548988
130.776,171.397,100.06,0.16769
183.414,66.0825,138.659,0.485968
50.9431,684.546,137.534,0.609873
182.288,64.7542,147.902,1.00991
470.176,935.29,-152.339,0.828141
334.217,-195.624,-99.4373,0.265716
184.049,63.1365,146.888,0.456365
181.468,66.1432,158.536,0.732588
483.019,1891.22,-56.8898,0.69093
181.442,63.849,147.892,0.961965
4127.3,1584.29,10141.4,1.09173
548.493,31.4916,83.9651,0.440922
711.217,-22.0535,391.032,0.507697
181.464,68.6821,154.719,0.580606
-762.1,-332.313,-344.038,0.127894
185.044,56.0482,166.061,0.829362
176.64,68.4463,144.883,0.657024
-282.984,-492.128,-344.789,0.910968
-30.8504,232.548,-386.684,0.616343
180.262,61.9413,142.485,0.188046
183.781,67.2583,148.285,0.769393
219.454,-754.781,-1553.37,0.150386
2698.66,1673.1,1945.01,0.672893
385.154,330.615,1779.99,1.02801
-274.446,-4.10564,264.547,0.352327
763.753,1232.06,-615.789,0.529548
190.082,63.1177,143.767,0.102899
1318.74,1025.56,-186.179,0.705701
184.163,61.0872,144.674,0.415226
182.684,65.2798,148.504,0.937245
-1420.28,390.561,-1162.14,1.02618
-98.5269,-594.305,332.181,1.04848
185.429,59.3029,125.928,1.09454
-49.0101,1231.87,-428.548,0.545479
-69.4794,43.486,52.4541,0.501898
186.16,69.8748,159.306,0.979391
182.443,62.8087,147.264,0.278472
-100.601,-176.547,156.847,0.434544
186.338,60.883,140.303,0.153774
181.375,68.5555,152.266,0.142024
7.17581,-57.6352,257.399,0.23242
182.763,65.6876,148.596,0.217801
-21.2226,-50.0202,-24.2754,0.794968
186.024,63.9193,139.797,0.525947
842.971,350.878,-973.838,0.2236
180.429,61.5509,159.306,0.666973
181.804,63.7859,145.175,1.05306
-473.356,60.8933,-558.997,1.09118
-984.903,-339.065,-90.1293,0.146205
781.054,-1189.49,-515.432,0.336824
176.235,55.3897,151.091,0.995077
-1251.3,-433.864,-1175.43,0.393527
104.824,109.207,81.7363,0.146388
176.785,61.3836,147.545,0.190426
709.811,-255.197,-1010.87,0.752547
36.0793,-172.652,-454.484,0.209531
-254.733,441.056,708.164,0.247221
176.24,61.0379,150.725,0.224027
35.2753,-6.48492,-63.9231,0.146388
-711.819,-73.467,635.271,0.161464
-1026.23,192.319,-305.952,0.973836
5.07138,-406.795,153.148,1.0921
183.758,65.5815,148.238,0.312043
183.335,65.5169,150.002,0.342164
397.885,633.913,1082.75,0.97814
180.299,69.8473,154.268,0.732252
-677.36,-563.901,305.553,0.324372
-17.8196,-408.455,230.616,0.940358
195.777,60.485,118.443,0.664135
-68.1529,-528.015,205.295,0.990347
520.724,1047.69,-857.41,0.822678
183.493,65.8424,147.677,0.865282
184.402,67.55,147.508,0.81279
-151.724,-74.5154,593.851,0.245451
175.987,69.6837,153.12,0.635691
191.63,260.879,-238.54,0.371981
173.139,55.5937,160.981,0.206876
143.431,759.037,-739.229,1.03487
-96.6314,-27.4563,135.889,0.40668
648.214,-1416.46,-482.387,0.686291
181.311,65.0079,148.318,0.256285
922.323,1734.56,-404.631,0.678997
777.879,768.712,-115.174,0.21832
174.782,67.5556,162.696,0.629557
189.047,67.9416,136.876,0.622782
-31.0636,-85.3992,214.019,0.906543
-439.122,-136.097,406.743,0.217679
1568.63,370.94,1476.14,0.243925
668.885,-616.278,524.968,0.845048
967.334,1305.13,-605.027,0.479345
126.076,131.954,79.3458,0.241392
531.921,-484.208,447.016,0.417301
470.298,-375.173,-260.068,0.963826
694.862,515.332,609.515,0.817551
22.3282,1.36179,43.1169,0.440495
151.303,65.2387,143.019,0.508216
-1486.61,1381.5,-320.565,0.146693
-208.532,55.0926,223.58,0.624339
-836.146,419.354,-546.387,0.905445
-2509.77,-762.926,-586.048,0.970937
-56.3623,1847.82,282.249,0.313263
185.944,64.9238,144.95,0.511267
179.829,63.0711,146.766,0.291137
-638.229,46.1165,-193.525,0.980367
187.275,69.8514,154.683,0.760085
-625.888,-229.864,281.112,0.622996
557.128,793.554,-342.636,0.442051
183.495,63.7677,150.495,1.05721
63.1637,50.1217,64.1795,0.785659
-478.048,-320.174,308.943,0.262389
182.337,64.6784,144.99,1.01699
180.602,66.1086,149.269,0.692792
-504.717,77.6595,653.343,0.315369
185.367,63.4526,146.951,0.515571
142.599,274.618,-689.15,0.114191
181.643,68.5989,151.179,0.974233
184.234,61.2992,137.628,0.526679
-54.2636,749.26,-836.012,0.876818
182.797,66.6539,146.307,0.896533
85.5725,157.733,123.633,0.209256
85.6861,81.9148,-25.9576,0.473913
189.606,66.8651,137.592,0.873644
165.362,74.4844,142.783,0.216092
-1442.73,551.492,224.67,0.551369
-1132.71,-264.599,-604.892,0.713361
181.144,74.3019,166.937,0.691693
-682.431,-116.221,725.558,0.239622
325.262,0.271936,753.706,0.624735
668.748,-316.515,-322.188,0.928333
178.86,73.4585,160.14,0.799942
-1429.48,693.003,200.701,1.0732
-51.0795,-49.0835,39.8803,0.149226
176.848,62.8721,159.974,0.553993
155.311,81.5309,184.541,0.575448
176.467,61.8362,159.13,0.387332
206.481,85.1911,126.159,0.565438
186.616,65.1453,148.032,0.402499
144.739,73.0015,109.1,0.928547
179.155,61.4448,142.499,1.04214
180.529,62.2278,140.91,0.659648
185.357,66.5772,131.337,0.287994
1053.57,-448.041,-599.527,0.927723
-507.845,368.142,-1018.5,0.711988
-1139.38,-1126.81,-1749.32,0.188809
345.852,-234.962,160.607,0.651592
187.466,69.682,133.041,0.424686
182.757,64.8134,142.56,0.510871
182.809,57.8966,142.595,0.505713
-613.622,-255.077,112.116,0.186215
37.0008,-260.476,-239.465,0.679394
185.659,63.2056,145.438,0.617136
187.622,64.2975,146.592,0.183621
181.195,63.7541,148.034,0.461919
-436.874,73.3155,-198.55,0.984976
176.025,86.2563,145.349,0.898608
180.457,63.9954,154.188,0.641765
-1743.53,581.664,328.912,0.550606
-448.352,363.752,-373.554,0.292663
180.46,62.9399,149.501,0.537574
185.582,66.9987,135.26,0.769851
180.851,64.6953,148.83,0.651164
182.385,68.8021,152.876,0.837114
152.068,27.3118,112.343,0.655773
179.662,61.983,153.374,0.553414
-471.392,-840.639,-1493.48,0.714399
1500.82,-740.226,1034.98,0.76097
183.003,36.6232,132.499,0.939381
177.1,63.6913,149.065,0.698651
69.8314,34.4696,66.7851,1.06817
-237.073,7.50546,10.0765,0.740187
-162.624,-942.615,-445.704,0.264037
183.124,65.2567,151.145,0.257476
29.8381,487.88,-74.5955,1.04214
188.313,64.4331,150.281,0.608927
181.639,66.9851,152.177,0.319886
-499.394,-245.687,-101.384,0.252531
182.857,65.292,163.99,0.593057
-623.736,118.031,1361.33,0.984487
158.995,54.0874,152.576,0.236387
178.854,60.8473,153.316,0.302094
184.143,65.0247,151.426,0.929554
188.387,61.4822,150.312,0.892413
187.146,60.2265,139.052,0.207608
200.147,22.302,74.1244,0.245207
-337.795,599.088,-1989.26,0.137202
483.727,-711.418,1079.44,0.391482
144.28,59.2421,166.502,0.116999
187.424,66.1667,141.765,0.766616
170.576,190.451,-656.747,0.803635
-208.485,-61.2694,-403.13,0.198636
171.056,61.6624,158.264,0.162441
-10.6337,254.699,196.878,1.02169
187.635,66.5391,136.896,0.643291
159.586,-71.7462,178.047,0.314026
8.39121,-12.9722,-252.5,0.481298
1070,-315.061,28.2593,0.261565
185.142,67.7107,151.443,0.122645
173.361,67.5139,158.267,0.646007
181.082,63.8342,152.427,0.775375
184.063,61.2443,137.267,0.458104
-82.715,-357.484,-370.004,1.08517
180.836,65.9012,156.593,0.636119
1086.26,1079.44,391.35,0.935994
186.452,63.0027,138.515,0.928883
-149.48,-472.576,-1423.25,0.376101
182.052,61.5619,146.675,0.884143
-275.89,102.653,168.839,0.668773
9581.47,7404.06,671.968,0.962026
-328.823,551.471,480.968,0.467901
-307.865,-370.763,-365.95,0.773055
187.304,66.6186,140.286,0.118952
183.83,67.181,134.989,0.441563
184.858,65.0703,150.958,1.08477
189.116,67.4489,163.647,1.09402
184.815,55.6837,137.718,0.496161
73.3817,108.782,-465.929,0.472112
183.352,64.591,147.261,0.827928
159.585,-5.80894,175.591,0.671337
-788.313,306.889,253.533,0.699475
257.918,0.283002,-69.5086,1.00405
182.987,60.7518,147.571,0.800583
184.317,66.4223,153.273,0.987692
-82.4221,114.506,284.31,0.942372
